hangul,consonant,unicode,hanja,meaning,id
록,ㄹ,f93e,菉,조개풀 록(녹),ea3367e8965346e1897a80482c974bda
록,ㄹ,9d66,鵦,새 이름 록(녹),1aa0716b161d48c2b2ee5ac4061c6d11
록,ㄹ,7c0f,簏,대상자 록(녹),4fdb0957d7354f1c93e0b21bc2c972e8
론,ㄹ,8ad6,論,논할 론(논),670e28a3090f400fa002ec28746e6f2c
론,ㄹ,60c0,惀,생각할 론(논),6c7fabab9c924dc19f0219aaa56479c5
론,ㄹ,6384,掄,가릴 론(논),acc84906707b4529b40af311fa88636f
롱,ㄹ,7c60,籠,대바구니 롱(농),b8343f20f54f4f75bec6c67b67e6926b
롱,ㄹ,5f04,弄,희롱할 롱(농),bf3993db16c24cc0a5ea35da55fceb18
롱,ㄹ,807e,聾,귀먹을 롱(농),260b92d645b94b1f87345d6dabdb7fd5
롱,ㄹ,7027,瀧,비 올 롱(농),7cc0c9de56ec4541bafd68a4434142de
롱,ㄹ,96b4,隴,고개 이름 롱(농),79308b53efcf44beb1cc323117e703be
롱,ㄹ,58df,壟,밭두둑 롱(농),1ce894facf0a4e54aa985ec70c590505
롱,ㄹ,74cf,瓏,옥 소리 롱(농),3a6f79aebd334951a1aba4dfcee3b457
롱,ㄹ,6727,朧,흐릿할 롱(농),6276afe9c0bf45619629f0ae7ae4a509
롱,ㄹ,650f,攏,쥘 롱(농),d2a40411d4324f8c937b9ed58b58c183
롱,ㄹ,66e8,曨,어스레할 롱(농),8dcded56f5f24847968a783ba92b5792
롱,ㄹ,5131,儱,미숙한 모양 롱(농),72e4cda2c7d243cb99e0707bc8256e87
롱,ㄹ,8622,蘢,털여뀌 롱(농),a61d1fc602434f649ece15738cf62f26
롱,ㄹ,7931,礱,갈 롱(농),537f1b3189a447a8afd9a129b224d693
뢰,ㄹ,8cf4,賴,의뢰할 뢰(뇌),58f8d6893a1e4595a2067c5bf9103c08
뢰,ㄹ,96f7,雷,우레 뢰(뇌),64012935e7d4488abae36f8d6e0a1a8c
뢰,ㄹ,7262,牢,우리 뢰(뇌),b057155c5024407ebfeeae1653ab7aab
뢰,ㄹ,983c,頼,의뢰할 뢰(뇌),6d6358670ede4568abd72e3e308c1940
뢰,ㄹ,8012,耒,가래 뢰(뇌),4ff843b021a0429bb43e8a0ac2441dcc
뢰,ㄹ,8cc2,賂,뇌물 뢰(뇌),1490407e1c4e447bb461e9877e608f02
뢰,ㄹ,78ca,磊,돌무더기 뢰(뇌),69c3669074a645bd9c9ad5e5ea9e1f13
뢰,ㄹ,8cda,賚,줄 뢰(뇌),84fd278f394345d1add9ac1570d5d133
뢰,ㄹ,5121,儡,꼭두각시 뢰(뇌),1ec438fa157a462fb0a2d6c877f82173
뢰,ㄹ,7028,瀨,여울 뢰(뇌),82d6ff0561324ab4a4dfd07d252de8ce
뢰,ㄹ,8a84,誄,애도할 뢰(뇌),05f3d77b90de45df87ff75e953c85115
뢰,ㄹ,857e,蕾,꽃봉오리 뢰(뇌),b65881bec4a2452dbd6d7ae4a8c0a44f
뢰,ㄹ,7f4d,罍,술독 뢰(뇌),193b7fe325824c049488ca1882c538b9
뢰,ㄹ,7e87,纇,실마디 뢰(뇌),2f4c1942a0b041c0b2b333c59b907bc5
뢰,ㄹ,7c5f,籟,세 구멍 퉁소 뢰(뇌),f60fab88792a4f9a9f923d129a4843de
뢰,ㄹ,9179,酹,부을 뢰(뇌),284adc8594c641b4a62e49ebcb190dd2
뢰,ㄹ,6502,攂,갈 뢰(뇌),3f3186b96b8c4bb28d94f525f68049b3
뢰,ㄹ,7927,礧,바위 뢰(뇌),6b22e894bcb64daebb8c91bdcf02f1b2
뢰,ㄹ,790c,礌,바위 뢰(뇌),c2a35ea015f745c8a70a87c0a672df6b
료,ㄹ,6599,料,헤아릴 료(요),6f341b4818dd4b8f93181f78dc757309
료,ㄹ,804a,聊,귀 울 료(요),782623c273904bfe950ec06c8c91a420
료,ㄹ,7642,療,고칠 료(요),4571f632275e44659d4f5d6a1232e789
료,ㄹ,4e86,了,마칠 료(요),2ac6832127eb4885acecfdaf248620b1
료,ㄹ,77ad,瞭,밝을 료(요),625e8aa550e84a45b18b724eac171892
료,ㄹ,50da,僚,동료 료(요),7c4edec844c54f32b0b1affb2bd90726
료,ㄹ,5bee,寮,동관 료(요),ca46ef4a0df9425b8b620c9e9b3aaa07
료,ㄹ,907c,遼,멀 료(요),52ae628eed0e40b781b3a710f60d4cd8
료,ㄹ,6f66,潦,큰비 료(요),1641cae5a8d34a82b19b8fe33a7cf123
료,ㄹ,5ed6,廖,텅 빌 료(요),347b136b84834b5b8195693304938bee
료,ㄹ,84fc,蓼,여뀌 료(요),26963a2189e94c05bc24a614e2019ce4
료,ㄹ,71ce,燎,횃불 료(요),3b0ba6fe1e4e4f5c906f3dc521e5dbff
료,ㄹ,64a9,撩,다스릴 료(요),2708b0a7f29f474ba2e701988706445a
료,ㄹ,98c2,飂,바람 소리 료(요),990df84544ac4383838b956922230eb1
료,ㄹ,98c9,飉,산들바람 료(요),a3601778d96a43ceb3c1ef6344ce74eb
료,ㄹ,7e5a,繚,감길 료(요),2c8ce72512a2482ead7bf8e4040dea19
료,ㄹ,91aa,醪,막걸리 료(요),a0c6d3ffa5be4a3bb4afa543169f8dbd
료,ㄹ,9410,鐐,은 료(요),67fcab50149948a0b9deede4eb1e4fe9
료,ㄹ,5639,嘹,울 료(요),9eb06bc4aec74f8db190e528dce07ac8
료,ㄹ,66b8,暸,밝을 료(요),3ad86b9a153146e0bbf897795018f496
료,ㄹ,7360,獠,밤 사냥 료(요),b30e34937540408ab1135b4211da9637
료,ㄹ,f9c2,蓼,여뀌 료(요),5e7fc842739849878bac16e445725331
료,ㄹ,818b,膋,발기름 료(요),f245c1ed00bd4e209a82084b3d69ae6d
료,ㄹ,5afd,嫽,희롱할 료(요),84470c41c6494fc1bb03ac47f9c81979
룡,ㄹ,9f8d,龍,용 룡(용),97dd2b5928fb454bb33381b2afc77c1b
룡,ㄹ,7adc,竜,용 룡(용),5f1e604f6a3c432fbd29abec71f42f54
룡,ㄹ,9f92,龒,용 룡(용),3bd9931384a042088dcb5cce1969647c
루,ㄹ,7d2f,累,묶을 루(누),720a2252122f41cfbeff3b770af76593
루,ㄹ,5a41,婁,끌 루(누),41397c1593a14effae7f21c379a393ee
루,ㄹ,6a13,樓,다락 루(누),d21fff21740e4b78b07aff7e88b26eab
루,ㄹ,6dda,淚,눈물 루(누),90fd743c23fd4fb98a4964b6d6511153
루,ㄹ,5c62,屢,여러 루(누),25627c8587ee4c7f96bea0ba90698a39
루,ㄹ,964b,陋,더러울 루(누),d03f2fa148d7489abb3a5fcef2ef356b
루,ㄹ,6f0f,漏,샐 루(누),82aab0c5341e4c37ae9204620a817803
루,ㄹ,58d8,壘,보루 루(누),ca8025a05c1f471d89c086f2e625ba07
루,ㄹ,617a,慺,정성스러울 루(누),32a0d8a6acbf41a481f4265be6f00f3c
루,ㄹ,93e4,鏤,새길 루(누),e965eda41bc945ddabcd3368534a8e40
루,ㄹ,7e37,縷,실 루(누),0a0fdc9979b247f2a72819de36102c0a
루,ㄹ,645f,摟,끌어모을 루(누),02481da079b3456d9b44c50657f5ffbc
루,ㄹ,71a1,熡,불꽃 루(누),62bbe15348db47b78f328c18727336e5
루,ㄹ,851e,蔞,산쑥 루(누),8f50fdeb617c45119a3ce0412f43b260
루,ㄹ,50c2,僂,구부릴 루(누),415623e2d3f94deb9d6ce6f50ea55bf4
루,ㄹ,6f2f,漯,물 이름 루(누),dbcc511df25c49b0b10716f043d795e5
루,ㄹ,5d81,嶁,봉우리 루(누),18bac26ede5c44dfa8f56c57fb463a84
루,ㄹ,87bb,螻,땅강아지 루(누),b546a701e47a471dbabebaa05234f247
루,ㄹ,9acf,髏,해골 루(누),5dfb6758385e47a6980a79ab0387018b
루,ㄹ,763b,瘻,부스럼 루(누),d7750bb830e643e6aebb1f7f37073244
루,ㄹ,8938,褸,헌 누더기 루(누),2accc954e35b4b3bbcc654537cfc3c97
루,ㄹ,802c,耬,씨 뿌리는 기구 루(누),e8ced199bc1b4872812f838a158839f1
루,ㄹ,6f0a,漊,지적지적할 루(누),2445f412d87b4124b7533ff95043b34f
루,ㄹ,8b31,謱,말 엉킬 루(누),9e98b77491324c6090e96df0c53599e1
루,ㄹ,560d,嘍,어지럽힐 루(누),be11b052dbac4423b08ac3a9351ad125
류,ㄹ,67f3,柳,버들 류(유),20750476a9b24f8ea765005b0d6cf6c9
류,ㄹ,985e,類,무리 류(유),f93fe4df58a54b8880874a7bbc15d974
류,ㄹ,6d41,流,흐를 류(유),8051651680a44ad9a3ec3d218ff6a71c
류,ㄹ,5289,劉,죽일 류(유),e3b33c50255c4d7dad610664264713b7
류,ㄹ,7559,留,머무를 류(유),19571cecb2e34fd690661d60e14f63d9
류,ㄹ,8b2c,謬,그릇될 류(유),756fd9e45d044fe1a9a4c76100c8ec49
류,ㄹ,700f,瀏,맑을 류(유),7f832e510587454cbe2c48bf2aa6984a
류,ㄹ,6e9c,溜,낙숫물 류(유),78c13825a366470c909ee9bef48d1355
류,ㄹ,7460,瑠,유리 류(유),3fba193ac7e6465e801f18f7f34c980a
류,ㄹ,65d2,旒,깃발 류(유),08122aa0751d42bfa8bdf4369b59b4cb
류,ㄹ,7409,琉,유리 류(유),74929b16069744a995a3811112151982
류,ㄹ,69b4,榴,석류나무 류(유),ec2d082bbf0441aba5a12190efbc4cc1
류,ㄹ,7e8d,纍,맬 류(유),9751b08be51940658846c54e305ea37a
류,ㄹ,7624,瘤,혹 류(유),4f1e7d7876354992a7a969cbf24b70ca
류,ㄹ,905b,遛,머무를 류(유),c7883700ce8a4391b06d77da5519162b
류,ㄹ,7e32,縲,포승 류(유),3293c530ede34a40aee0fc24295ed654
류,ㄹ,786b,硫,유황 류(유),066b8c49ab8f462c98ac82a390ed13c5
류,ㄹ,6a4a,橊,석류나무 류(유),97bef0b12b114d25ac2c4dcfa00445f2
류,ㄹ,9db9,鶹,올빼미 류(유),72c1181e0fd84b1ea92dc8ecc61b2bdf
륙,ㄹ,516d,六,여섯 륙(육),76afd36135834610a1ee52d3d8f32504
륙,ㄹ,9678,陸,뭍 륙(육),8e969d94d6684c2a8c2fa23b4c55004d
륙,ㄹ,622e,戮,죽일 륙(육),4c8079e488484b4bb417effe7e1eecaf
륙,ㄹ,52e0,勠,힘 합할 륙(육),b1c29fea51c446c6b0a3dc47f1dec134
륜,ㄹ,4f96,侖,생각할 륜(윤),b04a5572d1ae4a6492ac5df087926165
륜,ㄹ,502b,倫,인륜 륜(윤),8997e40374f84c519d93cbaebc2b88c7
륜,ㄹ,7db8,綸,벼리 륜(윤),a5f7e15984464485b07e6c5b7f9198ea
륜,ㄹ,8f2a,輪,바퀴 륜(윤),a454c765159e420c91513bc6e5c083a3
륜,ㄹ,6dea,淪,빠질 륜(윤),5c51fb0c7b934d2ea892d12b0ce464f0
륜,ㄹ,9300,錀,쇠 륜(윤),6735de0049084d16ba8a6ca377bac0d1
륜,ㄹ,5d19,崙,산 이름 륜(윤),ef379a31bb3a413e90e33889a9bcb88f
륜,ㄹ,6384,掄,가릴 륜(윤),acc84906707b4529b40af311fa88636f
륜,ㄹ,5707,圇,완전할 륜(윤),a703f4847680410a9dd99b40de7c0e30
륜,ㄹ,5d18,崘,산 이름 륜(윤),195e680b2d62408996c603e83796cae2
률,ㄹ,7387,率,비율 률(율),7723077473e34f34982bcc919d40ab98
률,ㄹ,5f8b,律,법칙 률(율),e91687d443cc4dce80e1d4beb80dfd38
률,ㄹ,6817,栗,밤 률(율),e32bed4873f64672b69875b3fff332af
률,ㄹ,6144,慄,떨릴 률(율),4bda4863560d403ca72efc173b7c119a
률,ㄹ,6ea7,溧,강 이름 률(율),664b7292d3224b7c93812af949dd4900
률,ㄹ,746e,瑮,옥 아름다울 률(율),b96e46707bdb40808b40aba42a47ba37
률,ㄹ,25832,𥠲,볏가리 률(율),e8d27d332d8d4f1dbe0acbbbdf6c4176
률,ㄹ,5d42,嵂,가파를 률(율),5f48d00c3298473e9b12828468afa3de
륭,ㄹ,9686,隆,높을 륭(융),a6895354a8fa465586cf321430a1a6cc
륭,ㄹ,7abf,窿,활꼴 륭(융),af7a0032a4c14165b3d0be4b00a8e1dd
륭,ㄹ,7643,癃,느른할 륭(융),a597caf6905d424f91d3a35b77168901
륭,ㄹ,3995,㦕,뜻 륭(융),c495a39aaeaa4a67b336783c3e5925e4
륵,ㄹ,52d2,勒,굴레 륵(늑),39d71f2ba2a2485fb51e89a4d087e663
륵,ㄹ,808b,肋,갈빗대 륵(늑),dae78d0427ad4a7ca5a09ce2d13e5c9f
륵,ㄹ,6cd0,泐,돌 갈라질 륵(늑),fbe4a836ce8a4efb9d634b37edde5762
름,ㄹ,5ee9,廩,곳집 름(늠),2e8c093585564436b4b422cc6545a21c
름,ㄹ,51dc,凜,찰 름(늠),9fa46f9cb94642d980750a607b2c608e
름,ㄹ,51db,凛,찰 름(늠),402021b6bf7840b593a8aa7c12f90779
름,ㄹ,6f9f,澟,서늘할 름(늠),efb9555d96fa4be9ae8855aa5529c9c2
릉,ㄹ,9675,陵,언덕 릉(능),4f4432f7132c4cd3a9c51783c3035063
릉,ㄹ,51cc,凌,얼음 릉(능)/업신여길 릉(능),c8650d3e39ea47f1b14ee829c3ae5a7b
릉,ㄹ,7a1c,稜,모날 릉(능),aab2390696c64344a4a75ea12cc0991b
릉,ㄹ,695e,楞,모 릉(능),e8df444453d544b99a9ce5549bc03594
릉,ㄹ,7dbe,綾,비단 릉(능),4a6e0a9477c4497abaccd9372420dd3b
릉,ㄹ,83f1,菱,마름 릉(능),f2af5aef70994f37910213c7c5fb080d
릉,ㄹ,f958,菱,마름 릉(능),2161ae0dd0974485854501f0d331ba58
릉,ㄹ,8506,蔆,마름 릉(능),c96acf62bbb2416d85a92ac4a0613878
릉,ㄹ,5030,倰,범할 릉(능),77acf6cb25a24648b9bc2b9a073600eb
리,ㄹ,674e,李,오얏 리(이),5174c3eeafc34f669c07c3142a718576
리,ㄹ,7406,理,다스릴 리(이),9488cb1604024f028e024dbca519391d
리,ㄹ,5229,利,날카로울 리(이),9c3c6ef12ae442adbc4c69eb6e89742d
리,ㄹ,96e2,離,떠날 리(이),f7f0c9d570624bd79fa879aad17ea07b
리,ㄹ,88cf,裏,속 리(이),6fe38386c4a9419292dcdae4c16a91ec
리,ㄹ,5c65,履,밟을 리(이)/신 리(이),24c116f372874a6d80206b84309a5a15
리,ㄹ,91cc,里,마을 리(이)/속 리(이),91d570d9186c42258db9b9443489f0bf
리,ㄹ,79bb,离,떠날 리(이)/도깨비 리(이),b4694fe623b0414685a438e25239dddd
리,ㄹ,4fd0,俐,똑똑할 리(이),0cb236deaf744d90b1b7f727baa4525b
리,ㄹ,68a8,梨,배나무 리(이),ae6121fd5930430ca590509b4e666f02
리,ㄹ,91d0,釐,다스릴 리(이),d87e499fe97747afaff2152e9d1f8402
리,ㄹ,540f,吏,벼슬아치 리(이),3096953d987346b38d07d578ce9ffbc6
리,ㄹ,60a7,悧,영리할 리(이),f757b694def04a05955bd62ff8273fe3
리,ㄹ,5398,厘,다스릴 리(이),f29a637e8ec5405685b730960b9c514c
리,ㄹ,7f79,罹,걸릴 리(이),461ddef1e0954e7a9018d3cb28079dbc
리,ㄹ,88e1,裡,속 리(이),a129a85a28ac47f788cf057898731212
리,ㄹ,7483,璃,유리 리(이),a7fc4347eb2a4cf8a6bb13e9415bdd06
리,ㄹ,7fb8,羸,파리할 리(이),885dd47013334c27953e788488f06abb
리,ㄹ,7c6c,籬,울타리 리(이),789d91aeb0794fc3b9d23cac3ec2fd03
리,ㄹ,4fda,俚,속될 리(이),340700c72535460c96b15fe2eb091ade
리,ㄹ,7281,犁,밭 갈 리(이),ff4ca14017a6443381a98faae2c0ac4a
리,ㄹ,645b,摛,펼 리(이),7a0e2a262a9c459db0e5aa91822726d0
리,ㄹ,6f13,漓,스며들 리(이),fc9b62fdccd645f4af65568c25de61ff
리,ㄹ,6d96,涖,임할 리(이),bb54b7401524408bbc8b1ba254083eae
리,ㄹ,8385,莅,임할 리(이),312611888ada4e068fcffd131cb84729
리,ㄹ,72f8,狸,삵 리(이),f7f559bd5ad54ca79e8bfd72c531304f
리,ㄹ,9bc9,鯉,잉어 리(이),ea86a6f397e548d0a78957eb49f960c6
리,ㄹ,8389,莉,말리 리(이),c2f78e3ae4244a00986eb79c6aa5c638
리,ㄹ,550e,唎,소리 리(이),b81b228cc3ed45ac9bdec813796d05b1
리,ㄹ,5ae0,嫠,과부 리(이),c5e799a37f20455899404a02a0d9ca7e
리,ㄹ,8c8d,貍,삵 리(이),a5de5245741646cc9fcb626766653a26
리,ㄹ,75e2,痢,설사 리(이),e40b64aa24f7462788cc42e704727964
리,ㄹ,9090,邐,이어질 리(이),528971703baa4d95aea3971a4c4ff8d9
리,ㄹ,7282,犂,밭 갈 리(이),69ec3063bbe847278751d6cb85816654
리,ㄹ,87ad,螭,교룡 리(이),7f3f25336d1f49d1bb36d9675062a823
리,ㄹ,9b51,魑,도깨비 리(이),ba5cf1653d88489cba2f096c06be0edf
리,ㄹ,54e9,哩,어조사 리(이),f4dedccf0de04bfe8fcd2716413eb992
리,ㄹ,7055,灕,스며들 리(이),e74806ffff4a4401815a01da1d3dbb6f
리,ㄹ,6d6c,浬,해리 리(이),f0b1d91e024b41b8b6583cfaacd5789e
리,ㄹ,22ee0,𢻠,바를 리(이),39d8155ffb84408c94dc353893724626
리,ㄹ,9ed0,黐,끈끈이 리(이),19757bd9734a4926ba5ee43d930b6f8a
리,ㄹ,527a,剺,벗길 리(이),d34a4821833341b7b29befeeb51043b3
리,ㄹ,870a,蜊,참조개 리(이),804a53481ec346bdbe31e882238ba793
린,ㄹ,6f7e,潾,맑을 린(인),89d05cd14c41420bb0584cfe07eedb8e
린,ㄹ,96a3,隣,이웃 린(인),2e0825f8616443a2a67201cfafaac902
린,ㄹ,7498,璘,옥빛 린(인),efcaca2800f64f7b99f5f9276c8f7512
린,ㄹ,7ca6,粦,도깨비불 린(인),c55b475224d042e2b6bb706ba29aa993
린,ㄹ,9e9f,麟,기린 린(인),2e82afc215dd468fa90a73275f5017a2
린,ㄹ,541d,吝,아낄 린(인),1f851c395244433c965d6c759b6a0c4f
린,ㄹ,71d0,燐,도깨비불 린(인),dbf1fcf149ab4c65a1a6e412c57ed092
린,ㄹ,8eaa,躪,짓밟을 린(인),6594c31ed9d648799940d2e5397f2d81
린,ㄹ,9130,鄰,이웃 린(인),620e042c1ecb445c9fb5b377cb1bf9eb
린,ㄹ,9c57,鱗,비늘 린(인),5f75fc4a73cc4dd190f152748ce5d238
린,ㄹ,7cbc,粼,물 맑을 린(인),e9036ba2a6cf4ea8b443caa8df24e872
린,ㄹ,85fa,藺,골풀 린(인),e426cb3d71604c2c8eeff2a869f07e20
린,ㄹ,649b,撛,뺄 린(인),f52f78eb21094005ab4cc05034700957
린,ㄹ,93fb,鏻,굳셀 린(인),61187a1f3fdb4bd286bbc353307e472f
린,ㄹ,78f7,磷,물 흐르는 모양 린(인),52d9d0a532734ec680f5594a900d58b4
린,ㄹ,45f2,䗲,반딧불이 린(인),58ff604338f04aecb67a68c6c53c29ef
린,ㄹ,6a49,橉,나무 이름 린(인),3506005278ca4ebc9dba6c7c950ff104
린,ㄹ,711b,焛,불꽃 린(인),044879ee0a564956a82c5b5da50027e1
린,ㄹ,8e99,躙,짓밟을 린(인),85142b20c77f4dc89200e65f397d1632
린,ㄹ,7e57,繗,이을 린(인),c3934a55606444bc88a1f73c7aa2dfd4
린,ㄹ,735c,獜,튼튼할 린(인),98cbe5ae8bda431ca8322cbb549f0d03
린,ㄹ,5d99,嶙,가파를 린(인),a2de0b3082c64a09ab64eeecfe20f7d8
린,ㄹ,608b,悋,아낄 린(인),11d9d6d41b3046eab0451f910e216fb9
린,ㄹ,66bd,暽,사람 이름 린(인),d9bc686ccc464e2a8445d8817d6c22d1
린,ㄹ,9a4e,驎,얼룩말 린(인),bedd2a58c1ad42e69078fd600e66ca9a
린,ㄹ,2a2ad,𪊭,기린 린(인),5676003972d34c69ab8beb77784c84fc
린,ㄹ,8f54,轔,수레 소리 린(인),1288b0f49466406d855628b7942b609c
린,ㄹ,65b4,斴,물소리 린(인),929fb8fddb64481caecef357252750e4
린,ㄹ,77b5,瞵,눈빛 린(인),4c50c8188f524909833ce263861705b2
린,ㄹ,f9f0,藺,골풀 린(인),f176b7df65b4468688ef1979f1a6b327
림,ㄹ,6797,林,수풀 림(임),df38767fae41485796638d8a2763fa9f
림,ㄹ,81e8,臨,임할 림(임),b31049dc93ca4005b92346f6e5ef55ba
림,ㄹ,7433,琳,옥 림(임),a11b009600d14f238bb2bbe1275842bd
림,ㄹ,6dcb,淋,물 뿌릴 림(임),90e25bf57abc4eae85b402e211fc775c
림,ㄹ,9716,霖,장마 림(임),3920e276585a4f998d26210c2eaded19
림,ㄹ,7884,碄,깊은 모양 림(임),b8084e4d1c3444d59dba93ec62362dc6
림,ㄹ,68fd,棽,무성할 림(임),8b7e5a5399224346a1434d7195592e91
림,ㄹ,73aa,玪,옥 림(임),079684db1a0742cd9976b60f4cd4fe26
림,ㄹ,75f3,痳,임질 림(임),ba4602e7e2384372a85cabfdc81a5bde
림,ㄹ,667d,晽,알고자 할 림(임),8e1b2836eb6d44ed8d9f96dd22f5b221
립,ㄹ,7acb,立,설 립(입),ff193e0734f14a93910a921d7524640f
립,ㄹ,7b20,笠,삿갓 립(입),d02b37fe60c74db0906c345bbbb5d7d0
립,ㄹ,7c92,粒,낟알 립(입),eab08bc146b24d41bc8c39ef6a722414
립,ㄹ,5ca6,岦,산 우뚝할 립(입),07a0b73f5dce4b8ca672417fbb3bb2ff
립,ㄹ,782c,砬,돌소리 립(입),a2e95099365c43c79fa6c3be2a12f8eb
마,ㅁ,99ac,馬,말 마,98c1f0aedd48416a8336e1c6f4d3cc63
마,ㅁ,9b54,魔,마귀 마,d5e79e22bbab4412b316c22347ca0cbb
마,ㅁ,9ebb,麻,삼 마,824f5546a19644ce901a4aec32ace07d
마,ㅁ,78e8,磨,갈 마,8f0c5111e952433398af1afad8840c8c
마,ㅁ,6469,摩,문지를 마,67dca34d53ee46ea96115cb14754ae23
마,ㅁ,75f2,痲,저릴 마,4024bdc0944046bfb2dc5132f628ba8b
마,ㅁ,9ebd,麽,작을 마,ce4bd9f7e30d4e50b77f138586b447af
마,ㅁ,746a,瑪,마노 마,fec759dd2f0849b2a94e58e2c74ce8ba
마,ㅁ,78bc,碼,마노 마,8a3d90226d334e1da2acba12601e8d6e
마,ㅁ,5abd,媽,어머니 마,3a5dff4cea5449cc9d4a450e59106b12
마,ㅁ,5298,劘,깎을 마,5bac903afa434f0889c2a6371bb9c19e
마,ㅁ,87c7,蟇,두꺼비 마,b8ab409000d246098dd13f6d7e2e4c96
마,ㅁ,879e,螞,말거머리 마,488b5fe1eaa94d61b585e46b6bd1117f
막,ㅁ,83ab,莫,없을 막,26bceec829464ac7975b051246e142a7
막,ㅁ,5e55,幕,장막 막,26f26465bbad4ad8b780cf93e7a4881e
막,ㅁ,6f20,漠,사막 막,cda8c06a1e344b64ad4b8252ec052b23
막,ㅁ,5bde,寞,고요할 막,fcda7256cd904d90b58967cf5ef78290
막,ㅁ,819c,膜,꺼풀 막,53700c8e39f740b6a63175900c6762af
막,ㅁ,9088,邈,멀 막,c664fdd3b9c04cb3b50446e99010b820
막,ㅁ,93cc,鏌,칼 이름 막,7831f16ac4bc41a9b1880fd12be6c170
막,ㅁ,7799,瞙,흐릴 막,080f95b84ae742adaf0059c8cb41e52c
만,ㅁ,842c,萬,일만 만,331fb1db1be043aeba1b4d9707cca6d5
만,ㅁ,6162,慢,거만할 만,452488cbf3fa4ba0a70a6987817e1bc7
만,ㅁ,6eff,滿,찰 만,eb8aaa95a51f4289ac450c43d49451c2
만,ㅁ,6f2b,漫,질펀할 만,cca880e6e24e4abd99b284bb722da089
만,ㅁ,7063,灣,물굽이 만,229b7c75fa4642e580f22700497109b1
만,ㅁ,883b,蠻,종족 이름 만,bd53d312e9d04cecbb0b4f623d56a55c
만,ㅁ,66fc,曼,길게 끌 만,981a37f239db4c0383c383a80f57f9b0
만,ㅁ,665a,晚,늦을 만,d8fea21c3d804436a087cc20be170642
만,ㅁ,4e07,万,일만 만,006aa6f8293e4dc4af7417de56afc517
만,ㅁ,534d,卍,만자 만,cd56602c751a4028836a351f869bc989
만,ㅁ,779e,瞞,속일 만,6985e2c071724c8e8916461951d7900c
만,ㅁ,5f4e,彎,굽을 만,c56823aa63e44a558d91beda305f6df6
만,ㅁ,8513,蔓,덩굴 만,58552ac6634948f9bf8df428884b29cb
만,ㅁ,633d,挽,당길 만,7851e880b2b64974b9e1ce927f1b9ccb
만,ㅁ,5dd2,巒,메 만,0280cea53bd84324ba7c6e99ea4fb52b
만,ㅁ,8b3e,謾,속일 만,2d02ce2a7d8d4b3eb88eabd38587eed5
만,ㅁ,5a29,娩,낳을 만,8572ac3ad4f242c2b31f680eaa760087
만,ㅁ,8f13,輓,끌 만/애도할 만,4dace7f4c21a4c0c96b0f8cdaa36fbf0
만,ㅁ,9945,饅,만두 만,1d71422e35284d79b76ac83dca027da4
만,ㅁ,93cb,鏋,금 만,8f1072a3586f4126a2db69044d3f3966
만,ㅁ,5881,墁,흙손 만,73e9d6acc6ee4703ba36e261222a60cb
만,ㅁ,7e35,縵,무늬 없는 비단 만,42ffa7772e22495196b4202bb42c5176
만,ㅁ,9c3b,鰻,뱀장어 만,a76f9edab62645339e5c0587c31cc8be
만,ㅁ,5e54,幔,막 만,46ff989cb5db42e4a3b2f4793e988db9
만,ㅁ,9b18,鬘,머리 장식 만,de99ed2a5206498fb786f769b3c0a58d
만,ㅁ,5ada,嫚,업신여길 만,b61698313fcf48b9a07efc6675f5f832
만,ㅁ,8e63,蹣,넘을 만,75cea315120147a1b6a7a61b9450bd30
만,ㅁ,93dd,鏝,흙손 만,bec4040b94214a20a5ae4d516d639e32
말,ㅁ,672b,末,끝 말,eb8e2e5c5b4e4100b2ba4c3915fb8ac5
말,ㅁ,6cab,沫,물거품 말,ed38e8fc31c24374af28cdc6a5fade06
말,ㅁ,62b9,抹,지울 말,46f97d979ae146048e058433fa5b8a9b
말,ㅁ,896a,襪,버선 말,82b8ca2e14f14c65b1ed5e0634f84363
말,ㅁ,8309,茉,말리 말,66ed286a9ae44ed3b27acf05b69e10e1
말,ㅁ,977a,靺,말갈 말/버선 말,c9eead016d9949ec8f2e8501a8047093
말,ㅁ,79e3,秣,꼴 말,c097a9ac267749258d6a0f6e5ceac64b
말,ㅁ,551c,唜,끝 말,3ba0e1dff3884ffcbf8ddea7fd2ee767
말,ㅁ,5e15,帕,머리띠 말,1b728681d81446e8a60374f515a4c66e
망,ㅁ,671b,望,바랄 망/보름 망,80c0927b3cc44ece9c984b9bb2a04803
망,ㅁ,4ea1,亡,망할 망,24762c21a42d4453aa29d82460431e6b
망,ㅁ,7f54,罔,그물 망/없을 망,35b17267cfd34283980fbbac0a84cd0f
망,ㅁ,5984,妄,망령될 망,26d037b4cc264dc98ca850b08d140eb6
망,ㅁ,5fd8,忘,잊을 망,f68c19b17b074f33aeb93774fb684904
망,ㅁ,5fd9,忙,바쁠 망,2e01b247ebd544aa9b9e9ed1a0faa4ee
망,ㅁ,7db2,網,그물 망,e58caceef95b449883d54ca2e7b0a7ad
망,ㅁ,8292,芒,까끄라기 망,3e6313c6dc884cfdba47f6d1e2278443
망,ㅁ,832b,茫,아득할 망,8746e70992854ac79ecb93dda18ee1f5
망,ㅁ,83bd,莽,풀 망,c7a60334e3c14c2ea98b2c8469a6b1c4
